epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,13669.3,1.0644,10.8279,0.90978,0.72785,0.30935,0.4674,0.31965,1.03434,9.2322,0.84053,0.00013862,0.00013862,0.00013862
95,13814.4,1.05142,10.6153,0.89773,0.72642,0.30943,0.46973,0.33746,0.85119,9.06744,0.82453,0.00013796,0.00013796,0.00013796
96,13987.3,1.03905,10.7694,0.9026,0.75441,0.3037,0.46428,0.33997,0.78726,8.96757,0.81627,0.0001373,0.0001373,0.0001373
97,14168.5,1.02303,10.6417,0.90392,0.76411,0.30363,0.46237,0.33464,0.87374,9.08329,0.82775,0.00013664,0.00013664,0.00013664
98,14336.3,1.0393,10.534,0.906,0.75708,0.30427,0.46121,0.32895,0.97474,9.074,0.83487,0.00013598,0.00013598,0.00013598
99,14493.6,1.03349,10.832,0.91024,0.73025,0.30788,0.4719,0.33365,0.91619,9.04262,0.82899,0.00013532,0.00013532,0.00013532
100,14661.8,1.058,10.8403,0.9082,0.75567,0.29752,0.46577,0.33502,0.90126,9.1123,0.82571,0.00013466,0.00013466,0.00013466
101,14821.3,1.03408,10.4894,0.90055,0.73458,0.30978,0.46415,0.332,0.90417,9.04502,0.82711,0.000134,0.000134,0.000134
102,14985.5,1.0311,10.6213,0.90623,0.71329,0.30583,0.4541,0.33654,0.89757,9.12465,0.82761,0.00013334,0.00013334,0.00013334
103,15155.5,1.03931,10.7955,0.90766,0.68879,0.32075,0.46842,0.33464,0.89443,8.97777,0.8234,0.00013268,0.00013268,0.00013268
104,15313.1,1.03945,10.568,0.9087,0.70274,0.31014,0.46916,0.3335,0.90586,9.0228,0.82515,0.00013202,0.00013202,0.00013202
105,15475.9,0.99724,10.4504,0.90068,0.74373,0.30298,0.46175,0.32899,0.87976,9.07456,0.82217,0.00013136,0.00013136,0.00013136
106,15646.7,1.03214,10.5742,0.9153,0.70485,0.3208,0.47541,0.33959,0.86041,9.01094,0.82618,0.0001307,0.0001307,0.0001307
107,15834.8,1.05331,10.6973,0.91175,0.69859,0.31386,0.47808,0.34452,0.8171,8.98831,0.82489,0.00013004,0.00013004,0.00013004
108,16001.8,1.01962,10.5774,0.91258,0.67678,0.31876,0.4706,0.33512,0.94097,9.12795,0.83235,0.00012938,0.00012938,0.00012938
109,16168.5,1.04544,10.5454,0.91663,0.67884,0.33288,0.47335,0.3408,0.90181,9.09111,0.83074,0.00012872,0.00012872,0.00012872
110,16329,1.03139,10.6343,0.90615,0.70808,0.31645,0.46285,0.32912,0.86036,8.96006,0.82439,0.00012806,0.00012806,0.00012806
111,16500,1.05754,10.6025,0.91323,0.71846,0.3131,0.46758,0.33477,0.85355,8.99864,0.82933,0.0001274,0.0001274,0.0001274
112,16666.2,1.05071,10.6504,0.90845,0.75469,0.3149,0.45782,0.33299,0.95825,9.0383,0.83073,0.00012674,0.00012674,0.00012674
113,16827.6,1.02417,10.4311,0.89818,0.75057,0.31043,0.46371,0.34001,0.91236,9.0708,0.82781,0.00012608,0.00012608,0.00012608
114,16995.6,1.02887,10.6187,0.91138,0.75673,0.31071,0.47263,0.3523,0.81534,8.85723,0.8198,0.00012542,0.00012542,0.00012542
115,17150.5,0.99844,10.4182,0.89333,0.73538,0.31638,0.4787,0.34621,0.89996,8.91427,0.82921,0.00012476,0.00012476,0.00012476
116,17308.8,1.03109,10.7267,0.91502,0.78937,0.31484,0.47712,0.34204,0.92744,9.00755,0.82802,0.0001241,0.0001241,0.0001241
117,17482.2,1.03576,10.5313,0.91706,0.72163,0.31813,0.47483,0.35299,0.888,9.01464,0.82634,0.00012344,0.00012344,0.00012344
118,17653.5,1.03878,10.4427,0.90522,0.68521,0.32502,0.47714,0.34852,0.94347,9.03905,0.83209,0.00012278,0.00012278,0.00012278
119,17820.2,1.03078,10.5539,0.91221,0.7277,0.31864,0.47547,0.33626,0.85434,8.98192,0.82577,0.00012212,0.00012212,0.00012212
120,17959.8,1.02139,10.4074,0.90129,0.73009,0.31484,0.47985,0.35065,0.89414,9.05977,0.82308,0.00012146,0.00012146,0.00012146
121,18086.4,1.02207,10.5086,0.90836,0.75831,0.31067,0.4675,0.34074,0.85746,9.07845,0.82254,0.0001208,0.0001208,0.0001208
122,18213.9,1.0141,10.448,0.90677,0.76642,0.29964,0.46385,0.32564,0.85682,9.06972,0.82263,0.00012014,0.00012014,0.00012014
123,18331.9,1.01978,10.3436,0.90123,0.75295,0.31492,0.47697,0.33867,0.95252,9.04021,0.83416,0.00011948,0.00011948,0.00011948
124,18450.4,1.03029,10.3355,0.90551,0.78264,0.3063,0.47963,0.33817,0.93533,9.03312,0.8313,0.00011882,0.00011882,0.00011882
125,18569.1,1.0112,10.2978,0.89972,0.76679,0.30692,0.48302,0.35112,0.78935,8.97948,0.81924,0.00011816,0.00011816,0.00011816
126,18690.3,1.00272,10.3619,0.90227,0.75739,0.31501,0.46676,0.33915,0.85022,8.95534,0.82209,0.0001175,0.0001175,0.0001175
127,18810.7,0.99762,10.4811,0.90083,0.78993,0.31139,0.48124,0.35119,0.8342,8.87681,0.82004,0.00011684,0.00011684,0.00011684
128,18926,0.99365,10.3938,0.89409,0.7596,0.31092,0.47378,0.35047,0.90129,8.97352,0.8197,0.00011618,0.00011618,0.00011618
129,19039.8,0.99839,10.3568,0.88903,0.76327,0.31609,0.47919,0.35036,0.82299,8.91801,0.81721,0.00011552,0.00011552,0.00011552
130,19164.3,1.0309,10.5214,0.90861,0.7711,0.31799,0.48301,0.35052,0.8486,8.99026,0.81961,0.00011486,0.00011486,0.00011486
131,19288.3,1.01667,10.4494,0.90023,0.78543,0.31623,0.48218,0.36344,0.76951,8.91202,0.8173,0.0001142,0.0001142,0.0001142
132,19412.6,1.02965,10.3899,0.90398,0.76837,0.31501,0.47943,0.35397,0.86339,9.04645,0.82435,0.00011354,0.00011354,0.00011354
133,19536.3,1.02686,10.4224,0.91943,0.76923,0.31581,0.47409,0.34578,0.82632,8.92686,0.8194,0.00011288,0.00011288,0.00011288
134,19658.8,1.02204,10.3249,0.90338,0.76942,0.31208,0.48314,0.34904,0.87141,8.87648,0.82464,0.00011222,0.00011222,0.00011222
135,19783.3,1.03646,10.465,0.91324,0.75355,0.31544,0.4827,0.34985,0.88842,8.92637,0.82508,0.00011156,0.00011156,0.00011156
136,19905,1.00779,10.1047,0.88977,0.76572,0.31323,0.48278,0.34116,0.93578,8.98771,0.83017,0.0001109,0.0001109,0.0001109
137,20035.5,0.98492,10.2645,0.89332,0.80216,0.30288,0.47484,0.34174,0.8708,8.90256,0.82498,0.00011024,0.00011024,0.00011024
138,20158,0.99893,10.1872,0.89948,0.82383,0.30526,0.48401,0.35267,0.8792,8.91072,0.82021,0.00010958,0.00010958,0.00010958
139,20290.4,1.00555,10.3484,0.90475,0.81708,0.30605,0.48308,0.34557,0.85147,8.85043,0.82034,0.00010892,0.00010892,0.00010892
140,20421,1.00068,10.2962,0.89479,0.74953,0.31538,0.47952,0.35052,0.8121,8.93717,0.81508,0.00010826,0.00010826,0.00010826
141,20550.2,0.99922,10.3748,0.89645,0.73501,0.31919,0.4698,0.34078,0.82995,8.88277,0.81975,0.0001076,0.0001076,0.0001076
142,20671.6,0.99908,10.1985,0.90013,0.74814,0.31812,0.48099,0.34626,0.81495,8.88772,0.8166,0.00010694,0.00010694,0.00010694
143,20791.3,1.02628,10.3899,0.91205,0.78277,0.31214,0.47433,0.34781,0.806,8.84484,0.81849,0.00010628,0.00010628,0.00010628
144,20916.8,0.99532,10.1655,0.90056,0.74463,0.31184,0.47557,0.34127,0.88316,9.04401,0.82588,0.00010562,0.00010562,0.00010562
145,21037.9,0.99887,10.2113,0.90017,0.77184,0.31054,0.47053,0.34294,0.82541,8.86168,0.81882,0.00010496,0.00010496,0.00010496
146,21160.9,0.99603,10.2381,0.89714,0.73612,0.31075,0.47131,0.3465,0.7944,8.9072,0.81461,0.0001043,0.0001043,0.0001043
147,21283.4,1.0137,10.3393,0.9066,0.76549,0.31141,0.47681,0.34383,0.8711,8.93637,0.82655,0.00010364,0.00010364,0.00010364
148,21403.7,1.00123,10.1668,0.90358,0.72668,0.3102,0.48156,0.34164,0.95084,8.98713,0.83364,0.00010298,0.00010298,0.00010298
149,21527.2,0.98547,10.1858,0.8949,0.78276,0.30288,0.47742,0.34603,0.87238,8.87254,0.81871,0.00010232,0.00010232,0.00010232
150,21652.5,1.01255,10.1816,0.90353,0.78292,0.31054,0.47631,0.35556,0.76705,8.7596,0.81234,0.00010166,0.00010166,0.00010166
151,21770.9,0.98768,10.1605,0.90137,0.75323,0.31418,0.48446,0.35314,0.81885,8.90339,0.82051,0.000101,0.000101,0.000101
152,21886.6,0.98172,10.1294,0.8984,0.74346,0.31407,0.47468,0.34074,0.88798,8.96593,0.82289,0.00010034,0.00010034,0.00010034
153,22003.3,0.98907,10.0928,0.89666,0.7985,0.30714,0.47767,0.34835,0.83407,8.9123,0.81973,9.968e-05,9.968e-05,9.968e-05
154,22120.9,1.00108,10.1679,0.90063,0.79265,0.31762,0.48599,0.36094,0.74573,8.67048,0.81318,9.902e-05,9.902e-05,9.902e-05
155,22237.5,1.00767,10.1546,0.90214,0.80743,0.3149,0.48284,0.35314,0.86189,8.80134,0.82649,9.836e-05,9.836e-05,9.836e-05
156,22359.7,0.987,10.2421,0.90368,0.82868,0.31042,0.48691,0.36068,0.83047,8.81433,0.81987,9.77e-05,9.77e-05,9.77e-05
157,22484,0.96754,10.1296,0.89442,0.73801,0.32048,0.47981,0.35811,0.82488,8.8381,0.81793,9.704e-05,9.704e-05,9.704e-05
158,22610.5,1.04078,10.2748,0.9061,0.77466,0.31653,0.4769,0.35382,0.84445,8.86214,0.81967,9.638e-05,9.638e-05,9.638e-05
159,22737.8,0.96748,9.9759,0.88998,0.77808,0.31503,0.48071,0.35452,0.80391,8.84663,0.81334,9.572e-05,9.572e-05,9.572e-05
160,22880.1,1.02112,10.385,0.91515,0.74042,0.31835,0.47201,0.34476,0.82923,8.86433,0.82203,9.506e-05,9.506e-05,9.506e-05
161,23035,1.01487,10.2384,0.89492,0.79747,0.31409,0.47924,0.34446,0.91961,8.92468,0.82538,9.44e-05,9.44e-05,9.44e-05
162,23187.9,0.96906,9.97963,0.89473,0.78424,0.31493,0.47534,0.3477,0.87456,8.84317,0.81796,9.374e-05,9.374e-05,9.374e-05
163,23336.5,0.99011,10.1482,0.89747,0.77077,0.31152,0.47585,0.35613,0.80772,8.76588,0.815,9.308e-05,9.308e-05,9.308e-05
164,23481.5,0.99018,10.0304,0.89655,0.80358,0.30776,0.48205,0.35777,0.8308,8.80637,0.81819,9.242e-05,9.242e-05,9.242e-05
165,23630.2,0.99225,10.1824,0.90136,0.77134,0.32145,0.48986,0.3607,0.78393,8.71813,0.81521,9.176e-05,9.176e-05,9.176e-05
166,23780.3,0.99746,10.2022,0.90746,0.78312,0.31869,0.48377,0.36385,0.77188,8.72168,0.81915,9.11e-05,9.11e-05,9.11e-05
167,23926.9,0.99789,10.0532,0.9029,0.7766,0.31789,0.47948,0.35107,0.85917,8.82303,0.82153,9.044e-05,9.044e-05,9.044e-05
168,24073.4,0.97201,10.1341,0.89417,0.77132,0.31601,0.47186,0.34956,0.80716,8.75957,0.81713,8.978e-05,8.978e-05,8.978e-05
169,24222.6,0.97219,9.95645,0.88699,0.78046,0.31578,0.48025,0.35416,0.83698,8.72671,0.81536,8.912e-05,8.912e-05,8.912e-05
170,24372.5,0.99512,10.1311,0.89612,0.75782,0.31908,0.48048,0.36005,0.81127,8.78346,0.81353,8.846e-05,8.846e-05,8.846e-05
