epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,5891.31,0.65942,1.66864,0.83735,0.62183,0.2599,0.40857,0.32564,0.61595,1.55295,0.81498,2.278e-05,2.278e-05,2.278e-05
34,4417.67,0.65387,1.6754,0.84084,0.55753,0.27391,0.4026,0.3181,0.61937,1.55824,0.81596,3.466e-05,3.466e-05,3.466e-05
41,6036.14,0.62553,1.598,0.83357,0.46372,0.33776,0.40538,0.31404,0.60465,1.57246,0.81562,2.08e-05,2.08e-05,2.08e-05
35,4549.57,0.64756,1.64954,0.83009,0.55945,0.27523,0.40267,0.31734,0.56067,1.5429,0.8152,3.268e-05,3.268e-05,3.268e-05
42,6185.71,0.60638,1.58376,0.8279,0.49047,0.30935,0.40999,0.31623,0.61921,1.57314,0.81726,1.882e-05,1.882e-05,1.882e-05
36,4687.85,0.64051,1.64907,0.83571,0.55899,0.26915,0.40681,0.32011,0.6134,1.56108,0.81594,3.07e-05,3.07e-05,3.07e-05
43,6334.74,0.60196,1.58944,0.82723,0.50859,0.28132,0.40648,0.31511,0.61212,1.56927,0.8167,1.684e-05,1.684e-05,1.684e-05
37,4823.19,0.65191,1.63276,0.83491,0.5911,0.2624,0.4061,0.31671,0.56681,1.55833,0.81463,2.872e-05,2.872e-05,2.872e-05
44,6485.49,0.61325,1.58774,0.83586,0.48837,0.303,0.41297,0.3185,0.61493,1.5597,0.81531,1.486e-05,1.486e-05,1.486e-05
38,4962.6,0.65112,1.66332,0.83467,0.61064,0.262,0.40519,0.31703,0.61199,1.56329,0.8151,2.674e-05,2.674e-05,2.674e-05
39,5097.19,0.66494,1.69114,0.83994,0.61777,0.25977,0.40345,0.31823,0.55691,1.55675,0.81527,2.476e-05,2.476e-05,2.476e-05
45,6632,0.59891,1.58531,0.82619,0.58001,0.27552,0.41591,0.32214,0.58163,1.55601,0.81391,1.288e-05,1.288e-05,1.288e-05
40,5237.74,0.65942,1.66864,0.83735,0.62183,0.2599,0.40857,0.32564,0.61595,1.55295,0.81498,2.278e-05,2.278e-05,2.278e-05
46,6783.71,0.58884,1.58011,0.82203,0.55019,0.27735,0.41694,0.3225,0.59277,1.5595,0.81443,1.09e-05,1.09e-05,1.09e-05
1,125.374,1.17005,2.77279,0.95052,0.18508,0.50853,0.24241,0.16911,1.09863,2.09253,0.90068,0.0669108,3.31224e-05,3.31224e-05
2,227.769,0.99528,2.17527,0.90342,0.20602,0.51967,0.28701,0.20958,0.91093,1.86171,0.86494,0.0336094,6.51399e-05,6.51399e-05
3,332.851,0.94228,2.04985,0.89974,0.21368,0.55348,0.30903,0.22518,0.85571,1.79262,0.85696,0.000306808,9.58374e-05,9.58374e-05
4,438.035,0.89126,1.9617,0.87976,0.26783,0.38594,0.32228,0.23657,0.77994,1.76458,0.85068,9.406e-05,9.406e-05,9.406e-05
5,540.786,0.86006,1.93968,0.87965,0.22183,0.50006,0.32397,0.24164,0.74048,1.73001,0.84528,9.208e-05,9.208e-05,9.208e-05
6,642.809,0.84917,1.90761,0.87282,0.22173,0.58329,0.33747,0.25492,0.72739,1.70484,0.84507,9.01e-05,9.01e-05,9.01e-05
7,757.68,0.81238,1.85899,0.86184,0.23015,0.47803,0.34558,0.26366,0.71963,1.67642,0.84203,8.812e-05,8.812e-05,8.812e-05
1,108.889,1.17005,2.77279,0.95052,0.18508,0.50853,0.24241,0.16911,1.09863,2.09253,0.90068,0.0669108,3.31224e-05,3.31224e-05
8,874.584,0.78809,1.85803,0.86197,0.37948,0.28751,0.34636,0.26772,0.72507,1.67313,0.84198,8.614e-05,8.614e-05,8.614e-05
2,215.969,0.99528,2.17527,0.90342,0.20602,0.51967,0.28701,0.20958,0.91093,1.86171,0.86494,0.0336094,6.51399e-05,6.51399e-05
9,1021.65,0.77907,1.82537,0.85819,0.2712,0.46725,0.35572,0.27309,0.70471,1.65926,0.8409,8.416e-05,8.416e-05,8.416e-05
3,352.099,0.94228,2.04985,0.89974,0.21368,0.55348,0.30903,0.22518,0.85571,1.79262,0.85696,0.000306808,9.58374e-05,9.58374e-05
10,1177.68,0.77974,1.8276,0.8605,0.26158,0.51705,0.35949,0.27769,0.6965,1.65306,0.83977,8.218e-05,8.218e-05,8.218e-05
