epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,1550.13,0.80629,1.62217,0.83611,0.25434,0.50065,0.37765,0.27188,0.73256,1.5991,0.73575,0.000109,0.000109,0.000109
92,1569.85,0.77846,1.61348,0.82017,0.28371,0.46891,0.37887,0.26786,0.73099,1.61909,0.7321,9.91e-05,9.91e-05,9.91e-05
93,1588.96,0.73982,1.59429,0.81193,0.29029,0.51561,0.38811,0.27595,0.74523,1.6079,0.73292,8.92e-05,8.92e-05,8.92e-05
94,1607.87,0.70305,1.57532,0.80483,0.31932,0.45498,0.38616,0.27526,0.73715,1.6006,0.7334,7.93e-05,7.93e-05,7.93e-05
95,1626.72,0.71691,1.5913,0.81733,0.3242,0.42617,0.38886,0.274,0.76286,1.59283,0.73155,6.94e-05,6.94e-05,6.94e-05
9,952.797,1.67146,2.97579,0.90627,0.12982,0.34969,0.11773,0.07397,1.55803,2.4422,0.79035,0.0009208,0.0009208,0.0009208
96,1643.48,0.72206,1.55972,0.8211,0.35591,0.40278,0.39911,0.28146,0.7606,1.59754,0.73275,5.95e-05,5.95e-05,5.95e-05
97,1660.62,0.71173,1.53442,0.81626,0.34023,0.46432,0.39635,0.28096,0.74649,1.59359,0.7344,4.96e-05,4.96e-05,4.96e-05
98,1676.22,0.73119,1.58687,0.82153,0.3427,0.47286,0.39626,0.27932,0.73905,1.59156,0.7325,3.97e-05,3.97e-05,3.97e-05
99,1692.93,0.714,1.53969,0.79548,0.33493,0.43866,0.39342,0.27937,0.72537,1.59102,0.733,2.98e-05,2.98e-05,2.98e-05
100,1715.97,0.6998,1.54411,0.80468,0.33861,0.41475,0.40264,0.28449,0.70443,1.58146,0.73458,1.99e-05,1.99e-05,1.99e-05
10,1069.47,1.68015,2.95656,0.90854,0.13841,0.37918,0.12654,0.08686,1.44614,2.3437,0.76641,0.0009109,0.0009109,0.0009109
11,1139.87,1.58034,2.88048,0.89227,0.12073,0.37867,0.1201,0.08669,1.22012,2.40018,0.76244,0.000901,0.000901,0.000901
12,1205.78,1.53042,2.75504,0.88375,0.1362,0.41854,0.12699,0.08389,1.38305,2.3579,0.76473,0.0008911,0.0008911,0.0008911
13,1272.06,1.57827,2.8227,0.90427,0.1536,0.22415,0.13175,0.09051,1.32268,2.40514,0.76833,0.0008812,0.0008812,0.0008812
14,1342.39,1.47952,2.68417,0.88176,0.13647,0.59567,0.12823,0.08176,1.3153,2.17411,0.76552,0.0008713,0.0008713,0.0008713
15,1418.46,1.48373,2.65836,0.8758,0.13284,0.53603,0.14301,0.0892,1.3722,2.16904,0.76622,0.0008614,0.0008614,0.0008614
16,1490.46,1.45965,2.58069,0.88309,0.14402,0.47965,0.1337,0.08575,1.3255,2.24476,0.76505,0.0008515,0.0008515,0.0008515
17,1559.46,1.49515,2.55721,0.89848,0.14799,0.57344,0.15496,0.09625,1.37655,2.11459,0.76187,0.0008416,0.0008416,0.0008416
18,1627.17,1.42519,2.47394,0.87392,0.14686,0.45771,0.14031,0.09162,1.37891,2.14887,0.76138,0.0008317,0.0008317,0.0008317
19,1693.81,1.43628,2.51195,0.89024,0.13953,0.5636,0.15476,0.10646,1.13655,2.02452,0.7506,0.0008218,0.0008218,0.0008218
20,1766.73,1.45521,2.53343,0.9039,0.14509,0.63797,0.15777,0.10975,1.17144,2.04659,0.75529,0.0008119,0.0008119,0.0008119
21,1843.01,1.43869,2.40892,0.87912,0.14336,0.63063,0.16014,0.09819,1.32671,2.07389,0.75471,0.000802,0.000802,0.000802
22,1918.14,1.47076,2.43755,0.88748,0.14634,0.64246,0.17534,0.12173,1.08485,2.00274,0.74846,0.0007921,0.0007921,0.0007921
23,1995.26,1.35564,2.36652,0.86838,0.15481,0.61168,0.18823,0.1284,1.07734,2.02492,0.75104,0.0007822,0.0007822,0.0007822
24,2063.28,1.32998,2.32987,0.86711,0.15475,0.61145,0.18882,0.11938,1.17257,1.99176,0.7453,0.0007723,0.0007723,0.0007723
25,2127.14,1.33498,2.35333,0.87842,0.15011,0.59786,0.20375,0.13794,1.16154,2.00236,0.74923,0.0007624,0.0007624,0.0007624
26,2194.93,1.32188,2.32014,0.86771,0.14926,0.59666,0.20754,0.13418,1.07031,1.99668,0.74568,0.0007525,0.0007525,0.0007525
27,2263.76,1.38812,2.30883,0.88468,0.14968,0.65635,0.18081,0.12545,1.11535,1.96524,0.75033,0.0007426,0.0007426,0.0007426
28,2331.66,1.33869,2.2473,0.87827,0.16318,0.63002,0.20538,0.14859,1.05897,1.94734,0.75297,0.0007327,0.0007327,0.0007327
29,2400.87,1.37219,2.28512,0.88389,0.16257,0.66202,0.22731,0.15654,0.98264,1.90521,0.75181,0.0007228,0.0007228,0.0007228
30,2476.06,1.30548,2.27092,0.86472,0.16737,0.53846,0.22375,0.15877,1.01386,1.91232,0.74879,0.0007129,0.0007129,0.0007129
31,2543.08,1.37263,2.28189,0.884,0.15611,0.62124,0.20533,0.13878,1.10009,1.93938,0.75183,0.000703,0.000703,0.000703
32,2609.09,1.29324,2.25417,0.86915,0.16918,0.55601,0.23369,0.16543,1.02505,1.84355,0.74209,0.0006931,0.0006931,0.0006931
33,2680.58,1.26856,2.24559,0.88527,0.19008,0.61134,0.23587,0.17205,0.90815,1.86276,0.74108,0.0006832,0.0006832,0.0006832
34,2751.68,1.31655,2.22474,0.86126,0.15946,0.65204,0.22577,0.16203,0.95259,1.89672,0.74097,0.0006733,0.0006733,0.0006733
35,2824.3,1.30011,2.172,0.85299,0.19316,0.597,0.25451,0.1739,0.98271,1.84797,0.73557,0.0006634,0.0006634,0.0006634
36,2897.32,1.25482,2.16721,0.86893,0.16583,0.66723,0.25778,0.17232,1.03664,1.83788,0.7439,0.0006535,0.0006535,0.0006535
37,2972.92,1.23908,2.10497,0.85038,0.18302,0.55809,0.27616,0.19236,0.94843,1.78776,0.73612,0.0006436,0.0006436,0.0006436
38,3043.13,1.35945,2.18611,0.8603,0.18607,0.581,0.2713,0.1844,1.03516,1.80061,0.73987,0.0006337,0.0006337,0.0006337
39,3112.81,1.28276,2.16435,0.86665,0.19187,0.61289,0.2635,0.17202,1.07316,1.80717,0.73911,0.0006238,0.0006238,0.0006238
40,3182.24,1.2097,2.11978,0.87028,0.1771,0.67528,0.283,0.18648,1.14682,1.80387,0.74269,0.0006139,0.0006139,0.0006139
41,3260.84,1.20991,2.11964,0.87068,0.19733,0.61725,0.29361,0.19859,1.1082,1.78411,0.7458,0.000604,0.000604,0.000604
42,3329.45,1.25752,2.08953,0.86505,0.20397,0.60196,0.28266,0.20514,0.92847,1.77171,0.73424,0.0005941,0.0005941,0.0005941
43,3395.3,1.1955,2.13067,0.84709,0.17463,0.69493,0.2994,0.19811,0.92184,1.74297,0.73969,0.0005842,0.0005842,0.0005842
44,3461.87,1.18003,2.073,0.84615,0.18721,0.66644,0.26819,0.18724,0.97062,1.76803,0.74172,0.0005743,0.0005743,0.0005743
45,3533.3,1.18224,2.06539,0.85208,0.1889,0.61551,0.29361,0.20099,0.93112,1.76261,0.73811,0.0005644,0.0005644,0.0005644
46,3609.26,1.16456,2.0436,0.86633,0.23237,0.52819,0.29725,0.21159,0.96698,1.74885,0.73388,0.0005545,0.0005545,0.0005545
47,3708.13,1.15742,2.02929,0.84612,0.19265,0.56376,0.28808,0.20396,0.95433,1.77277,0.733,0.0005446,0.0005446,0.0005446
48,3806.62,1.16797,2.00582,0.85511,0.25885,0.54178,0.30484,0.21281,1.05308,1.76166,0.73564,0.0005347,0.0005347,0.0005347
49,3906.56,1.15686,2.06755,0.85684,0.30662,0.4418,0.33201,0.22616,0.95296,1.72686,0.73508,0.0005248,0.0005248,0.0005248
50,3994.4,1.16946,2.05892,0.87416,0.29257,0.48549,0.31373,0.21765,0.95853,1.74401,0.73808,0.0005149,0.0005149,0.0005149
51,4060.87,1.15528,2.00198,0.85602,0.1784,0.60583,0.29212,0.20045,0.94881,1.77575,0.73061,0.000505,0.000505,0.000505
52,4127.53,1.15959,2.05596,0.85541,0.25768,0.57816,0.29289,0.20652,0.87458,1.75578,0.73012,0.0004951,0.0004951,0.0004951
53,4194.91,1.20645,2.08064,0.86451,0.20321,0.58632,0.31642,0.21296,0.91367,1.73631,0.73693,0.0004852,0.0004852,0.0004852
54,4262.09,1.16656,2.01086,0.85434,0.21817,0.57647,0.32352,0.22588,0.83588,1.72169,0.73555,0.0004753,0.0004753,0.0004753
55,4330.48,1.15476,2.00763,0.84182,0.30349,0.5175,0.33412,0.24069,0.89991,1.6952,0.72949,0.0004654,0.0004654,0.0004654
56,4399.65,1.09595,1.94925,0.83112,0.20883,0.60579,0.33325,0.22305,0.97706,1.71036,0.73944,0.0004555,0.0004555,0.0004555
57,4469.22,1.12758,1.9927,0.86245,0.33232,0.36277,0.33639,0.22996,0.96831,1.70555,0.74066,0.0004456,0.0004456,0.0004456
58,4536.58,1.14962,1.98812,0.85382,0.23352,0.54347,0.33543,0.22921,0.88393,1.67705,0.73477,0.0004357,0.0004357,0.0004357
59,4604.41,1.05937,1.9429,0.84105,0.22913,0.49886,0.33403,0.22979,0.89127,1.70366,0.74,0.0004258,0.0004258,0.0004258
60,4679.48,1.11816,1.97477,0.86845,0.27085,0.45492,0.32263,0.22338,0.89659,1.72618,0.73715,0.0004159,0.0004159,0.0004159
61,4753.89,1.07827,1.90315,0.84397,0.22976,0.57182,0.32632,0.21791,0.96132,1.71245,0.73899,0.000406,0.000406,0.000406
62,4823.18,1.15543,1.98088,0.85068,0.21175,0.61505,0.3429,0.2372,0.88493,1.66575,0.74011,0.0003961,0.0003961,0.0003961
63,4891.46,1.06128,1.93937,0.85471,0.21199,0.55178,0.34292,0.24246,0.83248,1.70969,0.74261,0.0003862,0.0003862,0.0003862
64,4965.77,1.05058,1.9156,0.84146,0.3449,0.4123,0.34033,0.23597,0.89,1.69799,0.73081,0.0003763,0.0003763,0.0003763
65,5042.6,1.09714,1.92326,0.86202,0.30057,0.44712,0.34805,0.21695,1.01719,1.68607,0.74361,0.0003664,0.0003664,0.0003664
66,5108.41,1.09461,1.94645,0.85123,0.29863,0.40776,0.3406,0.2349,0.91863,1.69444,0.73378,0.0003565,0.0003565,0.0003565
67,5176.41,1.05284,1.92237,0.83779,0.35929,0.3292,0.36824,0.25487,0.857,1.65753,0.73428,0.0003466,0.0003466,0.0003466
68,5251.64,1.05484,1.8973,0.84236,0.36412,0.43781,0.37184,0.25634,0.85255,1.63955,0.73535,0.0003367,0.0003367,0.0003367
69,5323.77,1.02598,1.87093,0.84735,0.32297,0.48165,0.37208,0.2609,0.86118,1.63385,0.72857,0.0003268,0.0003268,0.0003268
70,5395.6,1.04582,1.89424,0.85485,0.37772,0.36192,0.37612,0.26196,0.81021,1.63379,0.73066,0.0003169,0.0003169,0.0003169
71,5467.25,1.0561,1.88655,0.84633,0.29307,0.48094,0.37168,0.25978,0.81901,1.65248,0.7267,0.000307,0.000307,0.000307
72,5534.15,0.99297,1.87453,0.82752,0.33161,0.46608,0.36291,0.25798,0.83007,1.64824,0.72885,0.0002971,0.0002971,0.0002971
73,5602.47,1.05882,1.90756,0.85745,0.28459,0.45418,0.35911,0.256,0.86023,1.66598,0.73763,0.0002872,0.0002872,0.0002872
74,5670.81,1.04923,1.89575,0.83934,0.35668,0.30715,0.37827,0.26679,0.83887,1.63975,0.72739,0.0002773,0.0002773,0.0002773
75,5734.25,1.02318,1.86487,0.84322,0.34808,0.40794,0.37632,0.26715,0.81471,1.62969,0.73192,0.0002674,0.0002674,0.0002674
76,5798.26,1.0197,1.87716,0.85083,0.33748,0.49109,0.38155,0.27279,0.83337,1.6479,0.73709,0.0002575,0.0002575,0.0002575
77,5868.71,0.99739,1.83387,0.83787,0.31227,0.50398,0.37272,0.26892,0.81136,1.63553,0.73538,0.0002476,0.0002476,0.0002476
78,5935.25,0.9846,1.81351,0.82828,0.38247,0.41912,0.36715,0.26062,0.76174,1.64111,0.73453,0.0002377,0.0002377,0.0002377
79,5999.53,1.02056,1.82437,0.84036,0.37857,0.39293,0.37315,0.26708,0.81266,1.6222,0.73793,0.0002278,0.0002278,0.0002278
80,6063.36,1.00952,1.81421,0.84386,0.42509,0.30312,0.37904,0.27468,0.78835,1.62416,0.73769,0.0002179,0.0002179,0.0002179
81,6129.11,0.97166,1.81369,0.84822,0.4398,0.34737,0.38856,0.28141,0.78063,1.61447,0.73504,0.000208,0.000208,0.000208
82,6197.71,1.00052,1.83192,0.83613,0.52345,0.28347,0.3868,0.27228,0.78466,1.62044,0.73707,0.0001981,0.0001981,0.0001981
83,6268.05,0.99613,1.85758,0.84299,0.49557,0.28524,0.38315,0.27477,0.74823,1.63161,0.73696,0.0001882,0.0001882,0.0001882
84,6332.28,0.96812,1.82923,0.83862,0.40255,0.35345,0.38724,0.27297,0.75431,1.61371,0.72945,0.0001783,0.0001783,0.0001783
85,6398.74,0.98113,1.83336,0.83178,0.41554,0.39647,0.38837,0.27521,0.78887,1.63328,0.73115,0.0001684,0.0001684,0.0001684
86,6473.06,0.95027,1.81702,0.83572,0.34997,0.43925,0.38406,0.26948,0.91452,1.6431,0.73674,0.0001585,0.0001585,0.0001585
87,6542.82,0.97391,1.79135,0.82709,0.35354,0.37143,0.37417,0.26423,0.79277,1.64311,0.73047,0.0001486,0.0001486,0.0001486
88,6618.11,0.96356,1.8071,0.83388,0.41698,0.32012,0.38757,0.27928,0.78853,1.61783,0.73323,0.0001387,0.0001387,0.0001387
89,6687.46,0.96606,1.79548,0.83016,0.46051,0.29514,0.38661,0.27644,0.77363,1.62405,0.73049,0.0001288,0.0001288,0.0001288
90,6779.59,0.92227,1.77982,0.81888,0.461,0.2922,0.38921,0.28017,0.75799,1.61073,0.7333,0.0001189,0.0001189,0.0001189
91,6872.96,0.78875,1.62746,0.82251,0.38985,0.33826,0.37573,0.26224,0.78473,1.64257,0.73769,0.000109,0.000109,0.000109
92,6967.96,0.79203,1.64023,0.81993,0.34831,0.40081,0.38536,0.26845,0.76927,1.63317,0.73383,9.91e-05,9.91e-05,9.91e-05
93,7058.82,0.79846,1.63464,0.82853,0.3357,0.43385,0.38105,0.26672,0.78822,1.61616,0.72799,8.92e-05,8.92e-05,8.92e-05
94,7156.65,0.76051,1.62944,0.81811,0.3958,0.32198,0.38415,0.27524,0.73253,1.61207,0.73146,7.93e-05,7.93e-05,7.93e-05
95,7256.89,0.72723,1.58188,0.81689,0.41392,0.31694,0.38613,0.27514,0.70763,1.60658,0.73485,6.94e-05,6.94e-05,6.94e-05
96,7354.55,0.71478,1.60048,0.81557,0.45195,0.30807,0.38835,0.27555,0.76073,1.61305,0.7365,5.95e-05,5.95e-05,5.95e-05
97,7448.76,0.71561,1.57908,0.82037,0.40617,0.30143,0.38732,0.27478,0.73455,1.60662,0.73592,4.96e-05,4.96e-05,4.96e-05
98,7549.95,0.72935,1.60622,0.8138,0.41332,0.29891,0.39297,0.28093,0.74204,1.60011,0.73604,3.97e-05,3.97e-05,3.97e-05
99,7646.07,0.74301,1.60904,0.81936,0.41495,0.3114,0.39525,0.28248,0.72768,1.60282,0.73482,2.98e-05,2.98e-05,2.98e-05
100,7736.4,0.7266,1.60417,0.82153,0.37176,0.35222,0.3944,0.2806,0.7426,1.60026,0.73623,1.99e-05,1.99e-05,1.99e-05
